MODEL,REACH,MARKETING_NAME,VENDOR,PRICE_RELEASED,YEAR_RELEASED,MONTH_RELEASED,TIME_RELEASED,DIAGONAL_SCREEN_SIZE,CAMERA_PIXELS,DISPLAY_HEIGHT,DISPLAY_WIDTH,AGE,ClusterScrCam_km7
Studio Energy,39,studio energy,blu,140.0,2015.0,1.0,2015.083333333333,5.0,8.0,1280.0,720.0,2.0833333333337123,2
VK810,39,g pad 8.3,verizon,220.0,2014.0,3.0,2014.25,8.3,5.0,1920.0,1200.0,2.9166666666667425,0
NX508J,39,nubia z9,zte,460.0,2015.0,4.0,2015.333333333333,5.1,16.0,1920.0,1080.0,1.8333333333337123,5
520 S HD,39,520 s hd,brondi,70.0,2016.0,4.0,2016.333333333333,5.0,8.0,1280.0,720.0,0.8333333333337123,2
S898t+,39,s8,lenovo,230.0,2014.0,1.0,2014.083333333333,5.3,5.0,1280.0,720.0,3.0833333333337123,2
SGH-T769,39,galaxy s blaze 4g,samsung,140.0,2012.0,3.0,2012.25,3.97,5.0,800.0,480.0,4.9166666666667425,3
Elite 4,38,elite 4,leagoo,610.0,2015.0,3.0,2015.25,5.0,8.0,960.0,540.0,1.9166666666667425,5
Liyang Z9,38,liyang z9,china mobile,460.0,2012.0,4.0,2012.333333333333,3.5,2.0,480.0,320.0,4.833333333333712,3
D723,38,g3 mini,lg,210.0,2014.0,8.0,2014.666666666667,5.0,8.0,1280.0,720.0,2.4999999999997726,2
Vivo Air LTE,38,vivo air lte,blu,190.0,2015.0,9.0,2015.75,4.8,8.0,1280.0,720.0,1.4166666666667425,2
G510-0200,38,ascend g510,huawei,100.0,2013.0,4.0,2013.333333333333,4.5,5.0,854.0,480.0,3.8333333333337123,3
Blade A462,38,blade a462,zte,80.0,2016.0,7.0,2016.583333333333,5.0,5.0,854.0,480.0,0.5833333333337123,2
G700-U20,38,ascend g700,huawei,190.0,2013.0,,2013.5,5.0,8.0,1280.0,720.0,3.6666666666667425,4
GT-I9060M,38,galaxy grand neo,samsung,130.0,2014.0,2.0,2014.166666666667,5.0,5.0,800.0,480.0,2.9999999999997726,2
Iris 351,37,iris 351,lava,80.0,2013.0,,2013.5,4.99,2.0,800.0,480.0,3.6666666666667425,3
One E9s Dual Sim,37,one e9s dual sim,htc,350.0,2015.0,11.0,2015.916666666667,5.5,13.0,1280.0,720.0,1.2499999999997726,1
G750-T20,37,honor 3x pro,huawei,250.0,2013.0,12.0,2014.0,5.5,13.0,1920.0,1080.0,3.1666666666667425,4
LT30at,37,xperia tl,sony,350.0,2012.0,11.0,2012.916666666667,4.55,13.0,1280.0,720.0,4.249999999999773,4
RM-1074,37,lumia 640 xl,microsoft,150.0,2015.0,4.0,2015.333333333333,5.7,13.0,1280.0,720.0,1.8333333333337123,1
Z717VL,37,citrine lte,zte,50.0,2016.0,6.0,2016.5,4.0,5.0,800.0,480.0,0.6666666666667425,2
E560,37,sky mini,coolpad,130.0,2015.0,3.0,2015.25,4.7,8.0,960.0,540.0,1.9166666666667425,2
SCH-R530M,37,galaxy s3 lte,samsung,150.0,2012.0,10.0,2012.833333333333,4.8,8.0,1280.0,720.0,4.333333333333712,3
KIW-TL00,37,honor 5x,huawei,300.0,2015.0,11.0,2015.916666666667,5.5,13.0,1920.0,1080.0,1.2499999999997726,1
Studio Energy 2,37,studio energy 3,blu,140.0,2015.0,10.0,2015.833333333333,5.0,8.0,1280.0,720.0,1.3333333333337123,2
SM-G9308,37,galaxy s7,samsung,850.0,2016.0,9.0,2016.75,5.1,12.0,2560.0,1440.0,0.41666666666674246,5
SM-J100MU,37,galaxy j1,samsung,110.0,2015.0,2.0,2015.166666666667,4.3,5.0,800.0,480.0,1.9999999999997726,2
Benefit M5 Plus,37,benefit m5 plus,ark,420.0,2015.0,12.0,2016.0,5.0,5.0,854.0,480.0,1.1666666666667425,2
D722AR,37,g3 beat,lg,190.0,2014.0,8.0,2014.666666666667,5.0,13.0,1280.0,720.0,2.4999999999997726,1
SGP641,37,xperia z3 tablet,sony,380.0,2014.0,11.0,2014.916666666667,8.0,8.0,1200.0,1920.0,2.2499999999997726,0
SM-J120W,37,galaxy j1 (2016),samsung,130.0,2016.0,1.0,2016.083333333333,4.5,5.0,800.0,480.0,1.0833333333337123,2
SM-A7009,36,galaxy a7,samsung,370.0,2015.0,2.0,2015.166666666667,5.5,13.0,1920.0,1080.0,1.9999999999997726,1
H30-L01M,36,honor 3c,huawei,200.0,2014.0,6.0,2014.5,5.0,8.0,1280.0,720.0,2.6666666666667425,2
SM-J700P,36,galaxy j7,samsung,250.0,2016.0,6.0,2016.5,5.5,13.0,1280.0,720.0,0.6666666666667425,1
Cynus E1,36,cynus e1,mobistel,180.0,2013.0,,2013.5,3.5,3.0,480.0,320.0,3.6666666666667425,3
SM-P555L,36,galaxy tab a 9.7,samsung,370.0,2015.0,,2015.5,9.7,5.0,1024.0,768.0,1.6666666666667425,0
Pro 7,36,pro 7,jlab,270.0,2014.0,2.0,2014.166666666667,7.0,0.3,600.0,1024.0,2.9999999999997726,6
D816w,36,desire 816 dual sim,htc,250.0,2014.0,5.0,2014.416666666667,5.5,13.0,1280.0,720.0,2.7499999999997726,1
SM-G7109,36,galaxy grand 2 cdma,samsung,260.0,2014.0,10.0,2014.833333333333,5.25,8.0,1280.0,720.0,2.3333333333337123,2
DAV-703L,36,p8max,huawei,500.0,2015.0,7.0,2015.583333333333,6.8,13.0,1920.0,1080.0,1.5833333333337123,5
SHW-M340K,36,galaxy m style,samsung,160.0,2012.0,9.0,2012.75,4.0,3.15,800.0,480.0,4.4166666666667425,3
A390t,36,a390t,lenovo,70.0,2013.0,8.0,2013.666666666667,4.0,5.0,800.0,480.0,3.4999999999997726,3
H343,35,risio,lg,160.0,2015.0,6.0,2015.5,4.5,5.0,854.0,480.0,1.6666666666667425,2
GT-I9210T,35,galaxy s2 lte,samsung,200.0,2011.0,11.0,2011.916666666667,4.51,8.0,800.0,480.0,5.249999999999773,3
E986,35,optimus s pro,lg,400.0,2013.0,4.0,2013.333333333333,5.5,13.0,1920.0,1080.0,3.8333333333337123,4
A19,35,a19,celkon,130.0,2012.0,7.0,2012.583333333333,4.0,5.0,800.0,480.0,4.583333333333712,3
GT-C3312R,35,rex 60,samsung,300.0,2013.0,6.0,2013.5,2.79,1.3,320.0,240.0,3.6666666666667425,3
A177,35,canvas juice,micromax,90.0,2014.0,12.0,2015.0,5.0,2.0,854.0,480.0,2.1666666666667425,2
K550,35,stylus 2 plus,t-mobile,360.0,2016.0,7.0,2016.583333333333,5.7,13.0,1280.0,720.0,0.5833333333337123,1
Sky Nano,35,sky nano,skyphone,430.0,2013.0,1.0,2013.083333333333,4.7,5.0,1280.0,720.0,4.083333333333712,4
SM-A710M,35,galaxy a7 duos lte,samsung,460.0,2016.0,12.0,2017.0,5.5,13.0,1920.0,1080.0,0.16666666666674246,5
E445,35,optimus l4 ii dual,lg,110.0,2013.0,7.0,2013.583333333333,3.8,3.15,480.0,320.0,3.5833333333337123,3
Studio 6.0 HD,35,studio 6.0 hd,blu,180.0,2014.0,4.0,2014.333333333333,6.0,8.0,1280.0,720.0,2.8333333333337123,2
Y28L,35,y28l,vivo,100.0,2015.0,12.0,2016.0,4.7,8.0,960.0,540.0,1.1666666666667425,2
Note 2 LTE,35,note 2 lte,infinix,500.0,2015.0,11.0,2015.916666666667,5.9,13.0,1280.0,720.0,1.2499999999997726,5
Note 3,35,note 3,infinix,220.0,2016.0,2.0,2016.166666666667,6.0,13.0,1920.0,1080.0,0.9999999999997726,1
